Year,ReefName,ReefLabel,Total_Dives,Total_Diver_Hours,Wasted_Diver_Hours,Borderline_Diver_Hours,Needed_Diver_Hours,NeededLow_Diver_Hours,NeededHigh_Diver_Hours,Total_COTS_Culled,Proportion_Wasted,Proportion_Borderline,Proportion_Needed,Proportion_NeededLow,Proportion_NeededHigh,Scout_Diver_Hours,Initial_CPUE,Total_Tows,Mean_COTS_per_Tow,Tows_With_Scars,Pct_Tows_With_Scars,Total_eDNA_Samples,eDNA_Positives,eDNA_Mean_Conc,eDNA_Date,eDNA_Pct_Positive
2024,Barnett Patches (18-019),18-019,42,203.83333333333334,191.58333333333334,4.75,7.5,7.5,0,60,0.9399018806214228,0.02330335241210139,0.03679476696647588,0.03679476696647588,0,22.666666666666668,0.0058823529411764705,372,0.002688172043010753,73,19.623655913978492,NA,NA,NA,NA,NA
2024,Eyrie Reef (14-118),14-118,70,466.78333333333336,188.58333333333334,117.75,160.45,92.95,67.5,1060,0.4040061413218124,0.25225836398043344,0.3437354946977541,0.19912878923126362,0.14460670546649051,25.333333333333332,0.0868421052631579,301,0.026578073089700997,49,16.27906976744186,NA,NA,NA,NA,NA
2024,Fitzroy Reef (23-077),23-077,47,207.46666666666667,181.65,25.816666666666666,0,0,0,85,0.8755623393316195,0.12443766066838045,0,0,0,12.75,0.01437908496732026,316,0.012658227848101266,13,4.113924050632911,NA,NA,NA,NA,NA
2024,U/N Reef (21-466),21-466,38,216.55,166.03333333333333,24.15,26.366666666666667,20.183333333333334,6.183333333333334,205,0.7667205418302162,0.1115215885476795,0.1217578696221042,0.09320403294081428,0.028553836681289926,11.716666666666667,0.00995732574679943,737,0.009497964721845319,33,4.477611940298507,NA,NA,NA,NA,NA
2024,Lark Reef (15-033),15-033,54,327.93333333333334,134,61.06666666666667,132.86666666666667,103.06666666666666,29.8,669,0.40861963813783286,0.18621671071355966,0.4051636511486075,0.3142915226672088,0.09087212848139865,19,0.0035087719298245615,296,0.030405405405405407,44,14.864864864864865,NA,NA,NA,NA,NA
2024,Wardle Reef (17-032),17-032,21,126,118.5,7.5,0,0,0,38,0.9404761904761905,0.05952380952380952,0,0,0,11.166666666666666,0.010447761194029851,85,0,6,7.0588235294117645,NA,NA,NA,NA,NA
2024,Backnumbers Reef (18-069a),18-069a,28,155.33333333333334,117.66666666666667,22.833333333333332,14.833333333333334,14.833333333333334,0,144,0.7575107296137339,0.1469957081545064,0.09549356223175966,0.09549356223175966,0,26.666666666666668,0.005625,239,0.012552301255230125,68,28.451882845188287,NA,NA,NA,NA,NA
2024,Kelso Reef (18-030),18-030,55,272.73333333333335,115.5,75.91666666666667,81.31666666666666,67.58333333333333,13.733333333333333,499,0.42349058909802,0.2783549254461012,0.29815448545587875,0.24780004888780247,0.05035443656807626,20,0.0125,233,0.004291845493562232,26,11.158798283261802,NA,NA,NA,NA,NA
2024,Centipede Reef (18-088),18-088,19,115.33333333333333,115.33333333333333,0,0,0,0,21,1,0,0,0,0,30,5.555555555555556e-4,60,0,14,23.333333333333332,NA,NA,NA,NA,NA
2024,U/N Reef (10-384),10-384,38,174.5,113,47.25,14.25,4.25,10,174,0.6475644699140402,0.2707736389684814,0.08166189111747851,0.024355300859598854,0.05730659025787966,18.5,0.03963963963963964,70,0.11428571428571428,29,41.42857142857143,NA,NA,NA,NA,NA
2024,Startle Reefs (15-028),15-028,149,898.8,112.93333333333334,119.65,666.2166666666667,249.2,417.01666666666665,4403,0.1256490134994808,0.13312194036493102,0.7412290461355883,0.2772585669781931,0.46397047915739503,30,0.1,243,0.053497942386831275,113,46.502057613168724,NA,NA,NA,NA,NA
2025,Heron Reef (23-052a),23-052a,60,360.4,272.9166666666667,68.9,18.583333333333332,7.083333333333333,11.5,337,0.7572604513503516,0.1911764705882353,0.05156307806141325,0.019654088050314465,0.03190899001109878,15.966666666666667,0.0020876826722338203,217,0.05069124423963134,43,19.81566820276498,NA,NA,NA,NA,NA
2025,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,90,496.21666666666664,260.95,86.85,148.41666666666666,70.08333333333333,78.33333333333333,1122,0.5258791522520404,0.1750243509219763,0.29909649682598327,0.141235347462466,0.15786114936351728,15.066666666666666,0.004424778761061947,637,0.026687598116169546,126,19.78021978021978,24,12,7.625,2025-04-06,50
2025,U/N Reef (10-384),10-384,142,580.0166666666667,210.66666666666666,184.63333333333333,184.71666666666667,138.55,46.166666666666664,1283,0.3632079537944312,0.3183241860866067,0.3184678601189621,0.2388724461940749,0.07959541392488721,28,0.041666666666666664,410,0.11219512195121951,83,20.243902439024392,NA,NA,NA,NA,NA
2025,Darley Reef (19-043),19-043,66,212.91666666666666,168.55,17.233333333333334,27.133333333333333,19.333333333333332,7.8,166,0.7916242661448142,0.08093933463796478,0.12743639921722114,0.09080234833659491,0.036634050880626226,7.266666666666667,0.03669724770642202,335,0.008955223880597015,58,17.313432835820898,NA,NA,NA,NA,NA
2025,Hopkinson Reef (18-073),18-073,46,312.05,161.3,86,64.75,30.833333333333332,33.916666666666664,598,0.5169043422528441,0.2755968594776478,0.2074987982695081,0.09880895155690861,0.10868984671259946,38.333333333333336,0.01565217391304348,137,0.043795620437956206,47,34.306569343065696,NA,NA,NA,NA,NA
2025,U/N Reef (10-400),10-400,33,158.2,150.2,8,0,0,0,34,0.9494310998735778,0.050568900126422255,0,0,0,8,0.004166666666666667,145,0.027586206896551724,38,26.20689655172414,NA,NA,NA,NA,NA
2025,Fitzroy Reef (23-077),23-077,67,333.03333333333336,143.63333333333333,109.81666666666666,79.58333333333333,78.18333333333334,1.4,527,0.43128815934340903,0.32974677209488534,0.2389650685617055,0.23476128515664096,0.004203783405064557,12.8,0.053385416666666664,513,0.1364522417153996,111,21.637426900584796,NA,NA,NA,NA,NA
2025,Barnett Patches (18-019),18-019,24,149.16666666666666,142.83333333333334,6.333333333333333,0,0,0,54,0.9575418994413409,0.04245810055865922,0,0,0,21.833333333333332,0.0030534351145038168,144,0,37,25.694444444444443,NA,NA,NA,NA,NA
2025,Llewellyn Reef (23-078),23-078,100,410.1,138.93333333333334,89.61666666666666,181.55,134.88333333333333,46.666666666666664,970,0.33877915955458016,0.21852393725107694,0.44269690319434285,0.3289035194667967,0.11379338372754612,8.666666666666666,0.075,453,0.17880794701986755,83,18.322295805739515,NA,NA,NA,NA,NA
2025,Lady Musgrave Reef (23-082a),23-082a,66,371.81666666666666,135.1,85.28333333333333,151.43333333333334,79.75,71.68333333333334,930,0.3633511139002196,0.22936931283338563,0.40727957326639475,0.2144874265991304,0.19279214666726435,18.5,0.055855855855855854,483,0.07039337474120083,60,12.422360248447205,NA,NA,NA,NA,NA
2025,Low Islands Reef (16-028),16-028,20,130,130,0,0,0,0,4,1,0,0,0,0,30,0,60,0,17,28.333333333333332,NA,NA,NA,NA,NA
2025,Forrester Reef (15-009),15-009,45,281.15,124.31666666666666,51.583333333333336,105.25,44.666666666666664,60.583333333333336,710,0.44217203153713913,0.1834726421246073,0.37435532633825364,0.15887130238899758,0.21548402394925606,27,0.043827160493827164,135,0.007407407407407408,23,17.037037037037038,NA,NA,NA,NA,NA
2025,Emperor Reef (21-538),21-538,35,166.13333333333333,123.26666666666667,5.25,37.61666666666667,19.066666666666666,18.55,358,0.7419743178170145,0.03160112359550562,0.22642455858747995,0.11476725521669343,0.11165730337078653,19.333333333333332,0.004310344827586207,173,0.028901734104046242,45,26.011560693641616,NA,NA,NA,NA,NA
2025,U/N Reef (21-466),21-466,15,120.18333333333334,120.18333333333334,0,0,0,0,6,1,0,0,0,0,13.883333333333333,0,180,0.005555555555555556,10,5.555555555555555,24,2,0.9375,2025-04-12,8.333333333333332
2025,U/N Reef (21-465),21-465,19,106.58333333333333,103.05,0,3.533333333333333,3.533333333333333,0,42,0.9668491008600469,0,0.03315089913995309,0.03315089913995309,0,13.25,0.0025157232704402514,194,0.015463917525773196,14,7.216494845360824,NA,NA,NA,NA,NA
2025,Davies Reef (18-096),18-096,50,177.7,101.96666666666667,48.733333333333334,27,27,0,217,0.5738135434252486,0.27424498217970367,0.15194147439504785,0.15194147439504785,0,13.166666666666666,0.006329113924050633,177,0.096045197740113,35,19.774011299435028,42,40,71.80173417483333,2025-08-03,95.23809523809523
2025,Bowden Reef (19-019),19-019,42,147.55,101.08333333333333,11.8,34.666666666666664,30.666666666666668,4,182,0.6850785044617643,0.07997289054557777,0.23494860499265782,0.2078391505704281,0.02710945442222975,13.066666666666666,0.00510204081632653,244,0.05327868852459016,20,8.19672131147541,42,32,16.150817314833333,2025-08-03,76.19047619047619
2025,Centipede Reef (18-088),18-088,15,99.91666666666667,99.91666666666667,0,0,0,0,18,1,0,0,0,0,13.333333333333334,0.005,96,0,19,19.791666666666664,NA,NA,NA,NA,NA
2025,St Crispin Reef (16-019),16-019,11,92.4,92.4,0,0,0,0,13,1,0,0,0,0,27.1,0,303,0.006600660066006601,8,2.6402640264026402,NA,NA,NA,NA,NA
2025,U/N Reef (21-551),21-551,58,311.56666666666666,92.06666666666666,84.01666666666667,135.48333333333332,63.45,72.03333333333333,1077,0.29549588103134694,0.26965871402589064,0.43484540494276236,0.2036482293784102,0.2311971755643522,16.883333333333333,0.022704837117472853,255,0.1411764705882353,57,22.35294117647059,NA,NA,NA,NA,NA
2026,Emperor Reef (21-538),21-538,29,144.86666666666667,114.6,9.75,20.516666666666666,18.766666666666666,1.75,123,0.7910722503451448,0.06730326737229636,0.14162448228255867,0.12954440865163366,0.012080073630924988,22.05,0.0015117157974300832,148,0,53,35.810810810810814,NA,NA,NA,NA,NA
2026,U/N Reef (21-551),21-551,6,51.983333333333334,51.983333333333334,0,0,0,0,19,1,0,0,0,0,17.616666666666667,0.014191106906338695,114,0,4,3.508771929824561,NA,NA,NA,NA,NA
2026,Tongue Reef (16-026),16-026,30,111.18333333333334,51.95,5,54.233333333333334,29.6,24.633333333333333,390,0.4672462899115575,0.0449707690001499,0.4877829410882926,0.2662269524808874,0.22155598860740516,32.2,0.08695652173913042,310,0.0064516129032258064,45,14.516129032258066,NA,NA,NA,NA,NA
2026,Batt Reef (16-029),16-029,33,182.26666666666668,41.666666666666664,62.083333333333336,78.51666666666667,34.55,43.96666666666667,596,0.22860277980980245,0.3406181419166057,0.4307790782735918,0.1895574250182882,0.24122165325530356,33,0.03787878787878788,145,0.027586206896551724,42,28.965517241379313,NA,NA,NA,NA,NA
2026,Chinaman Reef (16-024),16-024,13,77.95,34.833333333333336,36.03333333333333,7.083333333333333,7.083333333333333,0,111,0.4468676502031217,0.46226213384648274,0.09087021595039554,0.09087021595039554,0,5.333333333333333,0.009375,60,0.06666666666666667,25,41.66666666666667,NA,NA,NA,NA,NA
2026,U/N Reef (21-531),21-531,6,27.333333333333332,27.333333333333332,0,0,0,0,2,1,0,0,0,0,17.833333333333332,0.001869158878504673,37,0,5,13.513513513513514,NA,NA,NA,NA,NA
2026,Lady Elliot Island Reef (24-008),24-008,6,46.416666666666664,27.083333333333332,11.083333333333334,8.25,8.25,0,68,0.5834829443447038,0.23877917414721725,0.177737881508079,0.177737881508079,0,27.083333333333332,0.03323076923076923,52,0,3,5.769230769230769,NA,NA,NA,NA,NA
2026,Wizard Reef (11-156),11-156,6,25.75,25.75,0,0,0,0,0,1,0,0,0,0,8.75,0,85,0,8,9.411764705882353,NA,NA,NA,NA,NA
2026,(Little) Broadhurst Reef (18-106),18-106,4,14.4,14.4,0,0,0,0,3,1,0,0,0,0,14.4,0.003472222222222222,55,0,4,7.2727272727272725,NA,NA,NA,NA,NA
2026,John Brewer Reef (18-075),18-075,4,11.25,11.25,0,0,0,0,0,1,0,0,0,0,11.25,0,91,0,2,2.197802197802198,NA,NA,NA,NA,NA
2026,Helix Reef (18-076),18-076,12,43.53333333333333,11.133333333333333,22.066666666666666,10.333333333333334,3.1333333333333333,7.2,99,0.2557427258805513,0.5068912710566615,0.23736600306278716,0.07197549770290965,0.1653905053598775,14.066666666666666,0.026066350710900472,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Spitfire Reefs (East) (16-012b),16-012b,4,21,10.5,10.5,0,0,0,28,0.5,0.5,0,0,0,21,0.022222222222222223,22,0,9,40.909090909090914,NA,NA,NA,NA,NA
2026,U/N Reef (21-530),21-530,2,9.583333333333334,9.583333333333334,0,0,0,0,0,1,0,0,0,0,9.583333333333334,0,31,0,2,6.451612903225806,NA,NA,NA,NA,NA
2026,Irene Reef (15-084),15-084,13,68.66666666666667,9.333333333333334,10.833333333333334,48.5,33.916666666666664,14.583333333333334,259,0.13592233009708737,0.15776699029126212,0.7063106796116504,0.4939320388349514,0.21237864077669902,10,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Lady Musgrave Reef (23-082a),23-082a,11,45.43333333333333,7.816666666666666,36.8,0.8166666666666667,0.8166666666666667,0,68,0.17204695524578137,0.80997798972854,0.01797505502567865,0.01797505502567865,0,32.68333333333333,0.028556858745537993,88,0.03409090909090909,3,3.4090909090909087,NA,NA,NA,NA,NA
2026,Banfield Reef (North) (18-105a),18-105a,6,21.9,7.8,0,14.1,3.8666666666666667,10.233333333333333,81,0.35616438356164387,0,0.6438356164383562,0.17656012176560124,0.4672754946727549,21.9,0.06164383561643835,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Wheeler Reef (18-095),18-095,12,41.06666666666667,6.4,18.866666666666667,15.8,8,7.8,114,0.15584415584415584,0.4594155844155844,0.3847402597402597,0.1948051948051948,0.18993506493506493,28.733333333333334,0.05626450116009281,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,Saville-Kent Reef (18-099),18-099,4,11,6,5,0,0,0,9,0.5454545454545454,0.45454545454545453,0,0,0,11,0.013636363636363636,72,0,0,0,NA,NA,NA,NA,NA
2026,U/N Reef (10-384),10-384,2,6,2,4,0,0,0,7,0.3333333333333333,0.6666666666666666,0,0,0,6,0.019444444444444445,123,0,10,8.130081300813007,NA,NA,NA,NA,NA
2026,Mackay Reef (16-015),16-015,4,22.833333333333332,0,17,5.833333333333333,5.833333333333333,0,51,0,0.7445255474452556,0.25547445255474455,0.25547445255474455,0,22.833333333333332,0.03722627737226277,NA,NA,NA,NA,NA,NA,NA,NA,NA
