Year,ReefName,ReefLabel,Total_Dives,Total_Diver_Hours,Wasted_Diver_Hours,Borderline_Diver_Hours,Needed_Diver_Hours,NeededLow_Diver_Hours,NeededHigh_Diver_Hours,Total_COTS_Culled,Proportion_Wasted,Proportion_Borderline,Proportion_Needed,Proportion_NeededLow,Proportion_NeededHigh,Scout_Diver_Hours,Initial_CPUE,Total_Tows,Mean_COTS_per_Tow,Tows_With_Scars,Pct_Tows_With_Scars,Total_eDNA_Samples,eDNA_Positives,eDNA_Mean_Conc,eDNA_Date,eDNA_Pct_Positive
2021,Fairfax Islands Reef (23-081),23-081,29,152.71666666666667,21.783333333333335,22.983333333333334,107.95,42.766666666666666,65.18333333333334,854,0.1426388737313107,0.15049656226126815,0.7068645640074211,0.2800392884426498,0.4268252755647714,5.6,0.3392857142857143,147,0.027210884353741496,25,17.006802721088434,NA,NA,NA,NA,NA
2021,Farquharson Reef (No 1) (17-063a),17-063a,125,545.25,97.95,100,347.3,80.55,266.75,3197,0.1796423658872077,0.18340210912425492,0.6369555249885374,0.14773039889958733,0.48922512608895,16,0.16979166666666667,166,0.024096385542168676,17,10.240963855421686,NA,NA,NA,NA,NA
2021,Fitzroy Island Reef (No 1) (16-054a),16-054a,25,117.33333333333333,32.666666666666664,47.333333333333336,37.333333333333336,28,9.333333333333334,274,0.2784090909090909,0.40340909090909094,0.31818181818181823,0.23863636363636365,0.07954545454545456,9.333333333333334,0.08214285714285714,96,0,3,3.125,NA,NA,NA,NA,NA
2021,Fitzroy Island Reef (No 2) (16-054b),16-054b,8,37.333333333333336,28,9.333333333333334,0,0,0,22,0.75,0.25,0,0,0,9.333333333333334,0.008928571428571428,9,0,2,22.22222222222222,NA,NA,NA,NA,NA
2021,Fitzroy Reef (23-077),23-077,133,510.9,138,117.66666666666667,255.23333333333332,123.68333333333334,131.55,2802,0.2701115678214915,0.23031252038885627,0.49957591178965227,0.2420891237685131,0.2574867880211392,17.65,0.06421152030217187,269,0.3271375464684015,65,24.1635687732342,NA,NA,NA,NA,NA
2021,Flynn Reef (16-065),16-065,9,36.666666666666664,36.666666666666664,0,0,0,0,2,1,0,0,0,0,9.333333333333334,0.0017857142857142857,23,0,2,8.695652173913043,NA,NA,NA,NA,NA
2021,Fore And Aft Reef (18-043),18-043,82,356.56666666666666,42.71666666666667,80.36666666666666,233.48333333333332,107.11666666666666,126.36666666666666,1495,0.11979994390950735,0.22539029634476954,0.6548097597457231,0.3004113302795176,0.3543984294662055,17.633333333333333,0.12476370510396975,255,0.011764705882352941,46,18.03921568627451,NA,NA,NA,NA,NA
2021,Green Island Reef (16-049),16-049,19,82.18333333333334,28,8.933333333333334,45.25,31.733333333333334,13.516666666666667,219,0.34070168322855404,0.10870006083958629,0.5505982559318596,0.3861285743256946,0.16446968160616507,17.916666666666668,0.07441860465116279,207,0.024154589371980676,11,5.314009661835748,35,20,10.630004248314286,2021-05-15,57.14285714285714
2021,Hardy Reef (19-135),19-135,36,100.8,53.28333333333333,11.633333333333333,35.88333333333333,15.05,20.833333333333332,216,0.5286044973544973,0.11541005291005291,0.35598544973544977,0.14930555555555558,0.20667989417989419,1.9,0.12280701754385964,264,0.04924242424242424,51,19.318181818181817,NA,NA,NA,NA,NA
2021,Hastings Reef (16-057),16-057,16,76.91666666666667,76.91666666666667,0,0,0,0,5,1,0,0,0,0,21.333333333333332,0.00390625,140,0,3,2.142857142857143,NA,NA,NA,NA,NA
2021,Hayman Island Reef (20-014),20-014,10,16.866666666666667,14.866666666666667,2,0,0,0,7,0.8814229249011858,0.11857707509881422,0,0,0,14.266666666666667,0.007009345794392523,26,0,0,0,NA,NA,NA,NA,NA
2021,Helsdon Reef (14-135),14-135,8,31.666666666666668,8,8,15.666666666666666,11.833333333333334,3.8333333333333335,80,0.25263157894736843,0.25263157894736843,0.49473684210526314,0.3736842105263158,0.12105263157894737,15.666666666666666,0.06702127659574468,84,0.011904761904761904,21,25,NA,NA,NA,NA,NA
2021,Heron Reef (23-052a),23-052a,113,429.78333333333336,235.18333333333334,91.71666666666667,102.88333333333334,82.43333333333334,20.45,690,0.547213712335673,0.21340210183425756,0.23938418583006943,0.1918020708108737,0.047582115019195716,6.233333333333333,0.08288770053475936,531,0.030131826741996232,81,15.254237288135593,NA,NA,NA,NA,NA
2021,Hook Island Reef (No 5) (20-028e),20-028e,3,6.2,6.2,0,0,0,0,0,1,0,0,0,0,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Hook Island Reef (No 6) (20-028f),20-028f,6,14.133333333333333,12.466666666666667,1.6666666666666667,0,0,0,8,0.8820754716981133,0.11792452830188681,0,0,0,7.733333333333333,0.00646551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Hook Island Reef (No 7) (20-028g),20-028g,17,33.93333333333333,17.016666666666666,12.783333333333333,4.133333333333334,4.133333333333334,0,31,0.5014734774066798,0.37671905697445973,0.12180746561886054,0.12180746561886054,0,6,0.008333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Hook Island Reef (No 8) (20-028j),20-028j,6,16.3,5.25,11.05,0,0,0,20,0.3220858895705521,0.6779141104294478,0,0,0,10.5,0.015873015873015872,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Hook Island Reef (No 9) (20-028h),20-028h,4,6,6,0,0,0,0,0,1,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Hopkinson Reef (18-073),18-073,58,196.61666666666667,15.4,37.083333333333336,144.13333333333333,38.833333333333336,105.3,1660,0.07832499788081715,0.1886072730355175,0.7330677290836652,0.19750784097651947,0.5355598881071458,26.066666666666666,0.027493606138107418,88,0.011363636363636364,40,45.45454545454545,NA,NA,NA,NA,NA
2021,Hoskyn Islands Reef (23-080),23-080,28,94.96666666666667,25.766666666666666,37.2,32,15.3,16.7,284,0.27132327132327133,0.3917163917163917,0.33696033696033695,0.16110916110916113,0.17585117585117585,24.366666666666667,0.07797537619699042,99,0.1111111111111111,14,14.14141414141414,NA,NA,NA,NA,NA
2021,John Brewer Reef (18-075),18-075,610,1928.8833333333334,262.81666666666666,384.8,1281.2666666666667,812.6,468.6666666666667,6935,0.13625327261887274,0.19949366213612366,0.6642530652450035,0.42128001520741704,0.2429730500375865,26.733333333333334,0.06109725685785536,447,0.011185682326621925,132,29.53020134228188,NA,NA,NA,NA,NA
2021,Keeper Reef (18-079),18-079,195,640.0833333333334,183.03333333333333,147.35,309.7,193.43333333333334,116.26666666666667,1787,0.28595234995443297,0.23020440046868895,0.48384324957687797,0.3022002343444864,0.1816430152323916,7.466666666666667,0.078125,241,0.029045643153526972,75,31.12033195020747,NA,NA,NA,NA,NA
2021,Lady Elliot Island Reef (24-008),24-008,66,301.8666666666667,31.65,48.28333333333333,221.93333333333334,19.666666666666668,202.26666666666668,2407,0.1048476148409894,0.15994920494699646,0.7352031802120141,0.06515017667844523,0.6700530035335689,18.083333333333332,0.15668202764976957,170,0.023529411764705882,54,31.76470588235294,NA,NA,NA,NA,NA
2021,Lady Musgrave Reef (23-082a),23-082a,164,677.8833333333333,162.65,163.58333333333334,351.65,216.48333333333332,135.16666666666666,2047,0.23993804243601408,0.2413148771912571,0.5187470803727288,0.31935190421163917,0.19939517616108965,4.7,0.010638297872340425,649,0.05084745762711865,134,20.647149460708782,NA,NA,NA,NA,NA
2021,Lamont Reef (23-076),23-076,31,137.28333333333333,35.8,14.283333333333333,87.2,32.03333333333333,55.166666666666664,703,0.2607745538424183,0.10404273400509895,0.6351827121524827,0.2333373801141192,0.4018453320383635,15.633333333333333,0.03411513859275053,130,0.2,18,13.846153846153847,NA,NA,NA,NA,NA
2021,Langford-Bird Reef (20-019),20-019,16,17.666666666666668,17.666666666666668,0,0,0,0,0,1,0,0,0,0,7.866666666666666,0,29,0,0,0,NA,NA,NA,NA,NA
2021,Little Fitzroy Island Reef (16-055),16-055,16,74.66666666666667,28,23.333333333333332,23.333333333333332,18.666666666666668,4.666666666666667,163,0.375,0.31249999999999994,0.31249999999999994,0.25,0.0625,9.333333333333334,0.0875,15,0,2,13.333333333333334,NA,NA,NA,NA,NA
2021,Lizard Island Reef (Lagoon) (14-116d),14-116d,4,18.666666666666668,14,4.666666666666667,0,0,0,17,0.75,0.25,0,0,0,4.666666666666667,0.0035714285714285713,NA,NA,NA,NA,90,41,9.195358184877778,2021-08-20,45.55555555555556
2021,Lizard Island Reef (North East) (14-116b),14-116b,3,14,14,0,0,0,0,7,1,0,0,0,0,14,0.008333333333333333,NA,NA,NA,NA,30,12,5.358045527633333,2021-08-23,40
2021,Lizard Island Reef (North West) (14-116a),14-116a,5,23.333333333333332,9.333333333333334,9.333333333333334,4.666666666666667,4.666666666666667,0,41,0.4,0.4,0.2,0.2,0,18.666666666666668,0.03214285714285714,85,0,15,17.647058823529413,30,28,53.3754216111,2021-08-20,93.33333333333333
2021,Llewellyn Reef (23-078),23-078,17,90.85,13.016666666666667,16.65,61.18333333333333,38.75,22.433333333333334,282,0.14327646303430566,0.18326912493120529,0.6734544120344891,0.42652724270776005,0.24692716932672906,19.233333333333334,0.05805892547660312,219,0,12,5.47945205479452,NA,NA,NA,NA,NA
2021,Lodestone Reef (18-078),18-078,6,20,10,10,0,0,0,21,0.5,0.5,0,0,0,6.666666666666667,0.03,82,0,15,18.29268292682927,NA,NA,NA,NA,NA
2021,Martin Reef (14-123),14-123,5,20.666666666666668,8,4,8.666666666666666,8.666666666666666,0,34,0.3870967741935484,0.1935483870967742,0.4193548387096774,0.4193548387096774,0,4.666666666666667,0.04642857142857143,128,0.0078125,13,10.15625,NA,NA,NA,NA,NA
2021,Mast Head Reef (23-069),23-069,25,9.766666666666667,9.766666666666667,0,0,0,0,0,1,0,0,0,0,2.783333333333333,0,183,0,3,1.639344262295082,NA,NA,NA,NA,NA
2021,Michaelmas Reef (16-060),16-060,15,69.33333333333333,21.333333333333332,26.666666666666668,21.333333333333332,21.333333333333332,0,109,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0,21.333333333333332,0.03515625,239,0,8,3.3472803347280333,NA,NA,NA,NA,NA
2021,Milln Reef (16-067),16-067,2,9.333333333333334,9.333333333333334,0,0,0,0,0,1,0,0,0,0,9.333333333333334,0,29,0,2,6.896551724137931,NA,NA,NA,NA,NA
2021,Moore Reef (16-071),16-071,4,16,4,12,0,0,0,23,0.25,0.75,0,0,0,16,0.023958333333333335,351,0.005698005698005698,21,5.982905982905983,36,27,391.49006523794446,2021-05-14,75
2021,Nathan Reef (17-035),17-035,4,18.666666666666668,18.666666666666668,0,0,0,0,1,1,0,0,0,0,18.666666666666668,8.928571428571428e-4,144,0,20,13.88888888888889,NA,NA,NA,NA,NA
2021,Normanby-Mabel Reef (17-012),17-012,48,198.21666666666667,43.333333333333336,20.05,134.83333333333334,32.06666666666667,102.76666666666667,1397,0.21861599260068948,0.10115193811485748,0.6802320692844531,0.16177583452451022,0.5184562347599428,16,0.290625,34,0.08823529411764706,7,20.588235294117645,NA,NA,NA,NA,NA
2021,North Direction Reef (14-143),14-143,2,9.333333333333334,9.333333333333334,0,0,0,0,3,1,0,0,0,0,9.333333333333334,0.005357142857142857,18,0,2,11.11111111111111,36,11,4.915611985222222,2021-08-24,30.555555555555557
2021,Obstruction Reef (21-552),21-552,44,138.45,14.75,15.55,108.15,19.316666666666666,88.83333333333333,2598,0.1065366558324305,0.11231491513181656,0.7811484290357531,0.13952088599975926,0.6416275430359938,15.8,0.9936708860759493,58,2.8448275862068964,29,50,NA,NA,NA,NA,NA
2021,Pike Reef (21-549),21-549,39,118.71666666666667,116.46666666666667,0,2.25,0,2.25,27,0.9810473115260424,0,0.0189526884739576,0,0.0189526884739576,5.816666666666666,0.0028653295128939827,325,0.006153846153846154,51,15.692307692307692,NA,NA,NA,NA,NA
2021,Pith Reef (18-033),18-033,23,111.33333333333333,72.66666666666667,4,34.666666666666664,4.666666666666667,30,494,0.6526946107784432,0.03592814371257485,0.31137724550898205,0.04191616766467066,0.2694610778443114,16,0.3625,170,0,3,1.7647058823529411,NA,NA,NA,NA,NA
2021,Pixie Reef (16-040),16-040,11,49.666666666666664,18,14,17.666666666666668,10,7.666666666666667,208,0.36241610738255037,0.2818791946308725,0.3557046979865772,0.20134228187919465,0.15436241610738258,18,0.030555555555555555,14,0.07142857142857142,12,85.71428571428571,NA,NA,NA,NA,NA
2021,Polmaise Reef (23-071),23-071,24,2.9166666666666665,2.9166666666666665,0,0,0,0,0,1,0,0,0,0,1.95,0,122,0,0,0,NA,NA,NA,NA,NA
2021,Rib Reef (18-032),18-032,2,6.666666666666667,3.3333333333333335,0,3.3333333333333335,3.3333333333333335,0,16,0.5,0,0.5,0.5,0,6.666666666666667,0.04,71,0,5,7.042253521126761,NA,NA,NA,NA,NA
2021,Round-Russell Reef (17-013),17-013,63,253.73333333333332,30.133333333333333,11.666666666666666,211.93333333333334,30.5,181.43333333333334,2855,0.1187598528638991,0.04598003152916448,0.8352601156069365,0.12020493956910143,0.7150551760378351,4,0.22916666666666666,46,0.021739130434782608,18,39.130434782608695,NA,NA,NA,NA,NA
2021,South Direction Reef (North) (14-147a),14-147a,6,28,23.333333333333332,4.666666666666667,0,0,0,23,0.8333333333333333,0.16666666666666669,0,0,0,18.666666666666668,0.014285714285714285,20,0,12,60,NA,NA,NA,NA,NA
2021,Stanley Reef (19-045),19-045,20,68.76666666666667,18.4,17.133333333333333,33.233333333333334,19.866666666666667,13.366666666666667,191,0.2675714978187106,0.2491517207949588,0.4832767813863306,0.288899660688318,0.1943771206980126,7.4,0.05855855855855856,324,0.012345679012345678,91,28.08641975308642,NA,NA,NA,NA,NA
2021,Startle Reefs (15-028),15-028,7,28,4,8,16,16,0,66,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,12,0.05416666666666667,85,0.011764705882352941,12,14.117647058823529,NA,NA,NA,NA,NA
2021,Sykes Reef (23-054),23-054,29,65.86666666666666,19.366666666666667,20.433333333333334,26.066666666666666,0.5833333333333334,25.483333333333334,210,0.2940283400809717,0.3102226720647774,0.39574898785425106,0.008856275303643727,0.38689271255060736,5.116666666666666,0.04560260586319218,62,0.1774193548387097,12,19.35483870967742,NA,NA,NA,NA,NA
2021,Thetford Reef (16-068),16-068,6,24,14.666666666666666,9.333333333333334,0,0,0,21,0.611111111111111,0.3888888888888889,0,0,0,5.333333333333333,0.003125,190,0.005263157894736842,6,3.1578947368421053,36,15,7.5886411902777775,2021-05-15,41.66666666666667
2021,Tongue Reef (16-026),16-026,32,131,82.66666666666667,23.666666666666668,24.666666666666668,3.6666666666666665,21,208,0.6310432569974556,0.1806615776081425,0.18829516539440205,0.027989821882951654,0.16030534351145037,18.666666666666668,0.009821428571428571,649,0.0015408320493066256,16,2.465331278890601,36,20,15.3032554075,2021-05-16,55.55555555555556
2021,Trunk Reef (18-027),18-027,87,389.95,133.23333333333332,116.71666666666667,140,104,36,908,0.3416677351797239,0.2993118775911442,0.35902038722913193,0.26670085908449803,0.09231952814463393,16,0.041666666666666664,387,0.028423772609819122,41,10.594315245478036,NA,NA,NA,NA,NA
2021,Tryon Reef (23-046),23-046,2,6.25,6.25,0,0,0,0,1,1,0,0,0,0,6.25,0.0026666666666666666,32,0,0,0,NA,NA,NA,NA,NA
2021,U/N Reef (14-145),14-145,2,9.333333333333334,9.333333333333334,0,0,0,0,9,1,0,0,0,0,9.333333333333334,0.01607142857142857,14,0.07142857142857142,1,7.142857142857142,NA,NA,NA,NA,NA
2021,U/N Reef (14-149),14-149,6,28,23.333333333333332,4.666666666666667,0,0,0,22,0.8333333333333333,0.16666666666666669,0,0,0,9.333333333333334,0.023214285714285715,67,0.014925373134328358,7,10.44776119402985,NA,NA,NA,NA,NA
2021,U/N Reef (16-054f),16-054f,46,209.31666666666666,7.333333333333333,32.666666666666664,169.31666666666666,49.11666666666667,120.2,1162,0.03503463651564615,0.15606338084242374,0.8089019826419301,0.23465244048093,0.5742495421610001,16,0.20833333333333334,21,0,1,4.761904761904762,NA,NA,NA,NA,NA
2021,U/N Reef (16-054g),16-054g,31,139.25,7.333333333333333,44.583333333333336,87.33333333333333,60,27.333333333333332,461,0.052663076002393776,0.3201675643327349,0.6271693596648713,0.43087971274685816,0.19628964691801315,8,0.07916666666666666,19,0,4,21.052631578947366,NA,NA,NA,NA,NA
2021,U/N Reef (21-544),21-544,3,17.15,17.15,0,0,0,0,1,1,0,0,0,0,17.15,9.718172983479105e-4,176,0.005681818181818182,18,10.227272727272728,NA,NA,NA,NA,NA
2021,U/N Reef (21-551),21-551,18,60.083333333333336,25.883333333333333,10.833333333333334,23.366666666666667,10.016666666666667,13.35,187,0.4307905686546463,0.18030513176144244,0.3889042995839112,0.1667128987517337,0.2221914008321775,3.5,0.2571428571428571,198,0.030303030303030304,39,19.696969696969695,NA,NA,NA,NA,NA
2021,U/N Reef (21-557),21-557,6,45.21666666666667,0,0,45.21666666666667,0,45.21666666666667,1848,0,0,1,0,1,4.466666666666667,1.6119402985074627,18,13.833333333333334,17,94.44444444444444,NA,NA,NA,NA,NA
2021,U/N Reef (22-084),22-084,46,180.96666666666667,0,4.4,176.56666666666666,16.4,160.16666666666666,5437,0,0.024313869957634925,0.975686130042365,0.09062442438754834,0.8850617056548167,5.066666666666666,0.9901315789473685,42,2.761904761904762,22,52.38095238095239,NA,NA,NA,NA,NA
2021,U/N Reef (22-085),22-085,47,151.05,3.6,0.8833333333333333,146.56666666666666,1.4333333333333333,145.13333333333333,8025,0.023833167825223434,0.005847953216374269,0.9703188789584022,0.009489131634116738,0.9608297473242854,3.8666666666666667,0.6767241379310345,86,13.453488372093023,81,94.18604651162791,NA,NA,NA,NA,NA
2021,U/N Reef (22-088a),22-088a,45,157.26666666666668,4.383333333333334,1.1,151.78333333333333,3,148.78333333333333,5754,0.027871979652395084,0.006994489190334888,0.96513353115727,0.01907587961000424,0.9460576515472657,16.416666666666668,1.5857868020304566,304,3.674342105263158,159,52.30263157894737,NA,NA,NA,NA,NA
2021,Wheeler Reef (18-095),18-095,203,491.2,57.06666666666667,39.6,394.53333333333336,99.16666666666667,295.3666666666667,4087,0.11617806731813247,0.08061889250814333,0.8032030401737242,0.20188653637350706,0.6013165038002172,18.066666666666666,0.24538745387453875,127,0.047244094488188976,44,34.645669291338585,NA,NA,NA,NA,NA
2021,Wilson Island Reef (23-050),23-050,2,6.75,6.75,0,0,0,0,0,1,0,0,0,0,6.75,0,50,0,0,0,NA,NA,NA,NA,NA
2021,Wilson Reef (22-086),22-086,50,193.88333333333333,0,8.483333333333333,185.4,9.65,175.75,10545,0,0.04375483538210263,0.9562451646178974,0.0497721997764979,0.9064729648413995,16.866666666666667,0.8616600790513834,55,7.0181818181818185,39,70.9090909090909,NA,NA,NA,NA,NA
2021,Yamacutta Reef (17-066),17-066,6,32,28,4,0,0,0,9,0.875,0.125,0,0,0,8,0.010416666666666666,126,0,2,1.5873015873015872,NA,NA,NA,NA,NA
2022,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,308,1510.55,445.55,375.4166666666667,689.5833333333334,384.3666666666667,305.21666666666664,4760,0.29495878984475854,0.24852978495691416,0.4565114251983274,0.2544547791643221,0.20205664603400525,32,0.06927083333333334,427,0.0468384074941452,52,12.177985948477751,NA,NA,NA,NA,NA
2022,(Big) Broadhurst Reef (No 2) (18-100b),18-100b,18,74.98333333333333,22.55,29.683333333333334,22.75,9.5,13.25,176,0.30073349633251834,0.39586574794398754,0.3034007557234941,0.1266948210713492,0.17670593465214493,14.983333333333333,0.012235817575083427,11,0.09090909090909091,9,81.81818181818183,NA,NA,NA,NA,NA
2022,(Little) Broadhurst Reef (18-106),18-106,67,323.3833333333333,108.98333333333333,78.48333333333333,135.91666666666666,92.71666666666667,43.2,823,0.3370097407617379,0.24269442869659333,0.4202958305416688,0.28670824099366077,0.13358758954800806,8.9,0.031835205992509365,205,0.09268292682926829,104,50.73170731707317,NA,NA,NA,NA,NA
2022,Adelaide Reef (17-042),17-042,2,6.666666666666667,6.666666666666667,0,0,0,0,0,1,0,0,0,0,6.666666666666667,0,60,0,1,1.6666666666666667,NA,NA,NA,NA,NA
2022,Agincourt Reefs (No 3) (15-099a),15-099a,10,40.5,40.5,0,0,0,0,0,1,0,0,0,0,8,0,66,0,6,9.090909090909092,NA,NA,NA,NA,NA
2022,Agincourt Reefs (No 4) (15-096),15-096,13,59.9,59.9,0,0,0,0,0,1,0,0,0,0,11.166666666666666,0,91,0,17,18.681318681318682,NA,NA,NA,NA,NA
2022,Arlington Reef (16-064),16-064,4,26.166666666666668,26.166666666666668,0,0,0,0,0,1,0,0,0,0,26.166666666666668,0,244,0,2,0.819672131147541,NA,NA,NA,NA,NA
2022,Backnumbers Reef (18-069a),18-069a,34,206.08333333333334,170.41666666666666,31.75,3.9166666666666665,0,3.9166666666666665,147,0.8269308532147189,0.154063890012131,0.019005256773150018,0,0.019005256773150018,15.666666666666666,0.05106382978723404,104,0.09615384615384616,26,25,NA,NA,NA,NA,NA
2022,Bait Reef (19-137),19-137,36,71.35,66.45,4.9,0,0,0,14,0.9313244569025929,0.06867554309740716,0,0,0,21.95,0.007593014426727411,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Banfield Reef (North) (18-105a),18-105a,32,219.35,28.016666666666666,38.983333333333334,152.35,84.36666666666666,67.98333333333333,1012,0.1277258566978193,0.17772205759440773,0.6945520857077729,0.384621229389864,0.309930856317909,19.65,0.1645462256149279,28,0.07142857142857142,7,25,NA,NA,NA,NA,NA
2022,Banfield Reef (South) (18-105b),18-105b,9,30.55,18.966666666666665,3.4166666666666665,8.166666666666666,3.3333333333333335,4.833333333333333,41,0.6208401527550463,0.11183851609383523,0.26732133115111834,0.10911074740861976,0.15821058374249863,13.816666666666666,0.006031363088057901,22,0,7,31.818181818181817,NA,NA,NA,NA,NA
2022,Barnett Patches (18-019),18-019,15,57.25,46.95,7.433333333333334,2.8666666666666667,2.8666666666666667,0,25,0.8200873362445416,0.12983988355167395,0.05007278020378457,0.05007278020378457,0,13.216666666666667,0,608,0.001644736842105263,64,10.526315789473683,NA,NA,NA,NA,NA
2022,Batt Reef (16-029),16-029,104,520.05,144.23333333333332,192.75,183.06666666666666,137.65,45.416666666666664,1203,0.27734512707111497,0.37063743870781657,0.3520174342210685,0.26468608787616577,0.08733134634490274,16.666666666666668,0.03899999999999999,613,0.01468189233278956,71,11.582381729200652,36,26,20.62412059575,2022-05-18,72.22222222222221
2022,Beaver Reef (17-051),17-051,10,72.33333333333333,72.33333333333333,0,0,0,0,14,1,0,0,0,0,14.666666666666666,0.0011363636363636363,70,0,12,17.142857142857142,NA,NA,NA,NA,NA
2022,Black Island Reef (20-017),20-017,2,6.733333333333333,6.733333333333333,0,0,0,0,0,1,0,0,0,0,6.733333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Block Reef (19-127),19-127,71,129.48333333333332,54.21666666666667,5.75,69.51666666666667,21.6,47.916666666666664,546,0.41871540738833835,0.04440725962157292,0.5368773329900889,0.16681683614364787,0.370060496846441,26.933333333333334,0.09962871287128713,210,0.12857142857142856,38,18.095238095238095,NA,NA,NA,NA,NA
2022,Border Island Reef (No 1) (20-067a),20-067a,22,30,29.266666666666666,0.7333333333333333,0,0,0,1,0.9755555555555555,0.024444444444444442,0,0,0,6.483333333333333,0.002570694087403599,55,0,0,0,NA,NA,NA,NA,NA
2022,Border Island Reef (No 3) (20-067c),20-067c,10,13.016666666666667,6.7,6.316666666666666,0,0,0,10,0.5147247119078104,0.48527528809218945,0,0,0,13.016666666666667,0.012804097311139564,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Boulder Reef (15-012),15-012,4,32,32,0,0,0,0,1,1,0,0,0,0,32,5.208333333333333e-4,189,0,11,5.82010582010582,NA,NA,NA,NA,NA
2022,Boult Reef (23-079),23-079,15,66.2,18.2,21.133333333333333,26.866666666666667,14.883333333333333,11.983333333333333,162,0.27492447129909364,0.31923464249748235,0.40584088620342396,0.22482376636455184,0.1810171198388721,11.85,0.04360056258790436,178,0.028089887640449437,25,14.04494382022472,NA,NA,NA,NA,NA
2022,Bowden Reef (19-019),19-019,45,233.36666666666667,103.93333333333334,70.66666666666667,58.766666666666666,49.266666666666666,9.5,377,0.4453649478645908,0.30281388373089557,0.25182116840451363,0.21111269818597342,0.04070847021854021,22.8,0.014619883040935672,478,0.04184100418410042,75,15.690376569037657,36,35,92.34761094544444,2022-05-22,97.22222222222221
2022,Bowl Reef (18-080),18-080,12,25,25,0,0,0,0,1,1,0,0,0,0,25,6.666666666666666e-4,128,0,2,1.5625,NA,NA,NA,NA,NA
2022,Briggs Reef (16-074),16-074,36,173.58333333333334,110.16666666666667,46.416666666666664,17,11.5,5.5,187,0.6346615458473356,0.26740278444551124,0.09793566970715314,0.06625060009601536,0.03168506961113778,16.583333333333332,0.0542713567839196,46,0,17,36.95652173913043,NA,NA,NA,NA,NA
2022,Britomart Reef (18-024),18-024,30,143.25,80.91666666666667,37,25.333333333333332,20.5,4.833333333333333,177,0.5648632926119838,0.2582897033158813,0.17684700407213497,0.1431064572425829,0.03374054682955206,19.333333333333332,0.059482758620689656,617,0,6,0.9724473257698543,NA,NA,NA,NA,NA
2022,Centipede Reef (18-088),18-088,22,47.11666666666667,33.516666666666666,9.933333333333334,3.6666666666666665,3.6666666666666665,0,31,0.7113547930668553,0.21082419525999294,0.07782101167315175,0.07782101167315175,0,26.7,0.018102372034956304,161,0,9,5.590062111801243,NA,NA,NA,NA,NA
2022,Chicken Reef (18-086),18-086,5,13.733333333333333,13.733333333333333,0,0,0,0,3,1,0,0,0,0,13.733333333333333,0.0036407766990291263,75,0,4,5.333333333333334,NA,NA,NA,NA,NA
2022,Chinaman Reef (16-024),16-024,4,16,16,0,0,0,0,2,1,0,0,0,0,16,0.0020833333333333333,104,0,2,1.9230769230769231,NA,NA,NA,NA,NA
2022,Circular Quay Reef (19-134),19-134,62,113.15,13.566666666666666,2.0833333333333335,97.5,3.9,93.6,2260,0.11989983797319193,0.018412137280895566,0.8616880247459124,0.0344675209898365,0.8272205037560759,21.066666666666666,0.3061708860759494,280,0.3357142857142857,48,17.142857142857142,NA,NA,NA,NA,NA
2022,Darley Reef (19-043),19-043,75,163.65,88.03333333333333,18.466666666666665,57.15,4.533333333333333,52.61666666666667,768,0.5379366534270292,0.11284244831449229,0.34922089825847846,0.027701395254099193,0.32151950300437926,3.35,0,265,0.0037735849056603774,28,10.566037735849058,NA,NA,NA,NA,NA
2022,Davies Reef (18-096),18-096,188,524.5,68.28333333333333,91.78333333333333,364.43333333333334,179.71666666666667,184.71666666666667,2300,0.13018748013981568,0.174992055926279,0.6948204639339053,0.34264378773435017,0.3521766761995551,25.666666666666668,0.02987012987012987,124,0,21,16.93548387096774,72,64,54.80659197661972,2022-05-22,88.88888888888889
2022,Detour Reef (21-514),21-514,2,12.95,12.95,0,0,0,0,8,1,0,0,0,0,12.95,0.010296010296010296,61,0,1,1.639344262295082,NA,NA,NA,NA,NA
2022,Eddy Reef (17-047),17-047,16,86.66666666666667,86.66666666666667,0,0,0,0,4,1,0,0,0,0,23.333333333333332,0.0014285714285714286,152,0,9,5.921052631578947,NA,NA,NA,NA,NA
2022,Elford Reef (16-073),16-073,15,61.666666666666664,61.666666666666664,0,0,0,0,6,1,0,0,0,0,10,0,294,0,12,4.081632653061225,36,14,4.8892760957777774,2022-05-20,38.88888888888889
2022,Erskine Reef (23-068),23-068,1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,1,0,0,0,0,3.6666666666666665,0,41,0,1,2.4390243902439024,NA,NA,NA,NA,NA
